3001.59	-14891.7	1131.37	-13760.4	0.00078
3003.04	-14891.6	1131.92	-13759.7	0.000785
3011.65	-14892.8	1135.16	-13757.6	0.00079
3026.46	-14894.7	1140.74	-13753.9	0.000795
3039.3	-14894.4	1145.58	-13748.9	0.0008
2987.86	-14890.2	1126.19	-13764	0.000805
2990.49	-14883.9	1127.18	-13756.7	0.00081
2986.04	-14878.4	1125.51	-13752.9	0.000815
2971.85	-14876.4	1120.16	-13756.2	0.00082
2980.17	-14879.1	1123.29	-13755.8	0.000825
3001.9	-14885.2	1131.48	-13753.7	0.00083
3012.41	-14891.8	1135.45	-13756.3	0.000835
3019.82	-14896.2	1138.24	-13758	0.00084
3003.3	-14897.7	1132.01	-13765.6	0.000845
2985.63	-14897	1125.35	-13771.6	0.00085
2974.17	-14895.6	1121.03	-13774.6	0.000855
2959.64	-14894	1115.55	-13778.4	0.00086
2981.06	-14891.1	1123.63	-13767.5	0.000865
2943.03	-14885.5	1109.29	-13776.3	0.00087
2925.6	-14878.6	1102.72	-13775.9	0.000875
2893.9	-14872.6	1090.78	-13781.8	0.00088
2894.35	-14869.9	1090.95	-13779	0.000885
2948.89	-14870.7	1111.5	-13759.2	0.00089
2966.82	-14872.9	1118.26	-13754.6	0.000895
2989.04	-14874.7	1126.64	-13748.1	0.0009
2994.25	-14873.2	1128.6	-13744.6	0.000905
2987.24	-14866.4	1125.96	-13740.5	0.00091
2970.08	-14856.3	1119.49	-13736.8	0.000915
2945.53	-14847.8	1110.24	-13737.6	0.00092
2940.19	-14844.8	1108.22	-13736.6	0.000925
2955.7	-14848.2	1114.07	-13734.1	0.00093
2960.18	-14855.9	1115.76	-13740.1	0.000935
2976.69	-14865	1121.98	-13743	0.00094
3009.45	-14872.6	1134.33	-13738.3	0.000945
3023.28	-14876	1139.54	-13736.5	0.00095
3014.58	-14873.8	1136.26	-13737.6	0.000955
2988.12	-14866.4	1126.29	-13740.1	0.00096
2981.93	-14856.7	1123.96	-13732.7	0.000965
2970.34	-14849.3	1119.59	-13729.7	0.00097
2967.31	-14849.3	1118.45	-13730.9	0.000975
2985.11	-14858.3	1125.16	-13733.2	0.00098
3034.03	-14871.9	1143.59	-13728.3	0.000985
3061.73	-14881.4	1154.04	-13727.4	0.00099
3066.33	-14880	1155.77	-13724.2	0.000995
3009.68	-14868.8	1134.41	-13734.4	0.001
2985.11	-14855.7	1125.16	-13730.6	0.001005
2976.4	-14847.3	1121.87	-13725.4	0.00101
2969.03	-14845.2	1119.1	-13726.2	0.001015
2984.96	-14847.3	1125.1	-13722.2	0.00102
2987.72	-14849	1126.14	-13722.9	0.001025
2986.43	-14846.6	1125.65	-13721	0.00103
2991.18	-14840.3	1127.44	-13712.9	0.001035
2967.62	-14833.6	1118.56	-13715.1	0.00104
2955.76	-14831.2	1114.09	-13717.1	0.001045
2967.44	-14834.2	1118.49	-13715.7	0.00105
2987.12	-14838.8	1125.91	-13712.9	0.001055
3012.86	-14841.4	1135.62	-13705.8	0.00106
3012.52	-14841.6	1135.49	-13706.1	0.001065
2984.72	-14840.5	1125.01	-13715.5	0.00107
2994.14	-14839.2	1128.56	-13710.6	0.001075
2989.96	-14837.9	1126.98	-13710.9	0.00108
2977.91	-14837.8	1122.44	-13715.3	0.001085
3003.63	-14840.5	1132.14	-13708.3	0.00109
3027.31	-14846.2	1141.06	-13705.1	0.001095
3029.49	-14852.6	1141.88	-13710.7	0.0011
3044.73	-14856.9	1147.63	-13709.3	0.001105
3025.77	-14857.1	1140.48	-13716.6	0.00111
2998.68	-14853.3	1130.27	-13723	0.001115
2970.06	-14849.7	1119.48	-13730.2	0.00112
2991.3	-14850.6	1127.49	-13723.1	0.001125
2991.92	-14856.4	1127.72	-13728.7	0.00113
2999.25	-14864	1130.48	-13733.5	0.001135
3019.89	-14870.4	1138.27	-13732.1	0.00114
3011.89	-14875	1135.25	-13739.7	0.001145
3029.7	-14877.8	1141.96	-13735.8	0.00115
3015.2	-14877.5	1136.5	-13741	0.001155
2992.21	-14873.4	1127.83	-13745.6	0.00116
2971.25	-14865.5	1119.93	-13745.6	0.001165
2943.88	-14855.5	1109.62	-13745.9	0.00117
2931.31	-14846.7	1104.88	-13741.8	0.001175
2951.69	-14842.4	1112.56	-13729.9	0.00118
2951.21	-14844.1	1112.38	-13731.7	0.001185
2955	-14851.4	1113.81	-13737.6	0.00119
2980.7	-14862.7	1123.49	-13739.2	0.001195
3013.19	-14874.6	1135.74	-13738.9	0.0012
3039.61	-14884.5	1145.7	-13738.8	0.001205
